Velocity/(rpm),Current/(A),Current/(A),Current/(A),Angle/(rad),Angle/(rad),Tem/(Nm),Current/(A),Current/(A),Current/(A),Current/(A),Force/(N),Force/(N),Force/(N),Force/(N),Displacement/(um),Displacement/(um),Velocity/(m/s),Velocity/(m/s),Angle/(rad)
1935.600122,0.000000,3.747908,8.281870,0.392175,15.314740,0.012817,0.000000,0.000000,0.000000,0.000000,0.597938,-0.341130,-0.381855,-0.523313,-0.215050,0.108397,-0.000224,0.000047,-0.038723
1936.941411,0.000000,1.155155,9.757228,-0.389168,15.318795,0.021976,0.000000,0.000000,0.000000,0.000000,0.597938,-0.341130,-0.421643,-0.648625,-0.219797,0.109203,-0.000251,0.000033,-0.038723
1939.005113,0.000000,0.000000,11.059628,-0.385109,15.322854,0.028550,0.000000,0.000000,0.000000,0.000000,0.719165,-0.302591,-0.478890,-0.766609,-0.225018,0.109636,-0.000271,0.000010,-0.040102
1941.650712,0.000000,0.000000,12.212683,-0.381045,15.326918,0.034717,0.000000,0.000000,0.000000,0.000000,0.719165,-0.302591,-0.161686,-1.090665,-0.230660,0.109568,-0.000293,-0.000017,-0.040102
1944.857584,0.000000,0.000000,13.236348,-0.376975,15.330988,0.040636,0.000000,0.000000,0.000000,0.000000,0.719165,-0.302591,-0.597978,-0.974605,-0.236752,0.108919,-0.000317,-0.000048,-0.040102
1948.601107,0.000000,0.000000,14.147553,-0.372898,15.335065,0.046274,0.000000,0.000000,0.000000,0.000000,0.719165,-0.302591,-0.221808,-1.319913,-0.243330,0.107614,-0.000341,-0.000084,-0.040102
1952.851318,0.000000,0.000000,14.960723,-0.368812,15.339151,0.051540,0.000000,0.000000,0.000000,0.000000,0.719165,-0.302591,0.002490,-0.957045,-0.250361,0.105539,-0.000362,-0.000125,-0.040102
1957.364088,0.000000,0.000000,15.083137,-0.364717,15.343246,0.052175,0.000000,0.000000,0.000000,0.000000,0.959175,-0.155574,0.211508,-0.516567,-0.257668,0.102642,-0.000367,-0.000164,-0.037062
1961.852732,0.000000,0.000000,14.893989,-0.360613,15.347350,0.050661,0.000000,0.000000,0.000000,0.000000,0.959175,-0.155574,0.145177,-0.529823,-0.265109,0.098954,-0.000376,-0.000204,-0.037062
1966.316379,0.000000,0.000000,15.014963,-0.356499,15.351464,0.051253,0.000000,0.000000,0.000000,0.000000,0.959175,-0.155574,0.092144,-0.556898,-0.272747,0.094457,-0.000387,-0.000245,-0.037062
1970.770396,0.000000,0.000000,15.031893,-0.352376,15.355587,0.051126,0.000000,0.000000,0.000000,0.000000,0.959175,-0.155574,0.512833,-0.852482,-0.280628,0.089118,-0.000399,-0.000289,-0.037062
1975.187392,0.000000,0.000000,14.953481,-0.348243,15.359720,0.050319,0.000000,0.000000,0.000000,0.000000,0.959175,-0.155574,0.446534,-0.873826,-0.288706,0.082851,-0.000408,-0.000338,-0.037062
1979.588977,0.000000,0.000000,15.068051,-0.344102,15.363861,0.050789,0.000000,0.000000,0.000000,0.000000,1.152575,0.175162,0.371750,-0.914409,-0.296738,0.075612,-0.000397,-0.000385,-0.032669
1983.963229,0.000000,0.000000,14.898720,-0.339951,15.368012,0.049328,0.000000,0.000000,0.000000,0.000000,1.152575,0.175162,0.287258,-0.936004,-0.304594,0.067414,-0.000390,-0.000433,-0.032669
1988.294968,0.000000,0.000000,15.013311,-0.335791,15.372172,0.049725,0.000000,0.000000,0.000000,0.000000,1.152575,0.175162,0.219998,-0.977273,-0.312327,0.058272,-0.000383,-0.000476,-0.032669
1992.605330,0.000000,0.000000,15.033537,-0.331622,15.376341,0.049456,0.000000,0.000000,0.000000,0.000000,1.152575,0.175162,0.146216,-1.013880,-0.319895,0.048331,-0.000372,-0.000518,-0.032669
1996.868295,0.000000,0.000000,14.966649,-0.327444,15.380519,0.048572,0.000000,0.000000,0.000000,0.000000,1.152575,0.175162,0.062865,-1.047416,-0.327194,0.037480,-0.000357,-0.000567,-0.032669
2001.092650,0.000000,0.000000,15.078229,-0.323257,15.384706,0.048816,0.000000,0.000000,0.000000,0.000000,1.231709,0.606168,1.518146,-0.663479,-0.334069,0.025736,-0.000328,-0.000607,-0.028342
2005.269784,0.000000,0.000000,14.929650,-0.319061,15.388902,0.047299,0.000000,0.000000,0.000000,0.000000,1.231709,0.606168,1.142586,-1.187248,-0.340312,0.013201,-0.000296,-0.000645,-0.028342
2009.377593,0.000000,0.000000,14.959040,-0.314857,15.393106,0.046849,0.000000,0.000000,0.000000,0.000000,1.231709,0.606168,1.068019,-1.231418,-0.345938,-0.000055,-0.000267,-0.000682,-0.028342
2013.424780,0.000000,0.000000,14.990077,-0.310644,15.397319,0.046299,0.000000,0.000000,0.000000,0.000000,1.231709,0.606168,0.494158,-1.001590,-0.350990,-0.014076,-0.000237,-0.000723,-0.028342
2017.393353,0.000000,0.000000,14.941606,-0.306423,15.401540,0.045174,0.000000,0.000000,0.000000,0.000000,1.231709,0.606168,0.905029,-1.319736,-0.355420,-0.028982,-0.000205,-0.000770,-0.028342
2021.279271,0.000000,0.000000,14.898112,-0.302193,15.405770,0.043935,0.000000,0.000000,0.000000,0.000000,1.134222,1.055444,1.098003,-0.864007,-0.359090,-0.044635,-0.000161,-0.000795,-0.024185
2025.069851,0.000000,0.000000,14.859902,-0.297956,15.410007,0.042561,0.000000,0.000000,0.000000,0.000000,1.134222,1.055444,1.065945,0.366487,-0.361885,-0.060804,-0.000115,-0.000822,-0.024185
2028.737732,0.000000,0.000000,14.907602,-0.293710,15.414253,0.041448,0.000000,0.000000,0.000000,0.000000,1.134222,1.055444,0.993850,0.326790,-0.363740,-0.077487,-0.000069,-0.000848,-0.024185
2032.259594,0.000000,0.000000,15.039225,-0.289458,15.418506,0.040451,0.000000,0.000000,0.000000,0.000000,1.134222,1.055444,0.647542,-0.223230,-0.364637,-0.094748,-0.000020,-0.000877,-0.024185
2035.607260,0.000000,0.000000,15.098432,-0.285198,15.422766,0.038609,0.000000,0.000000,0.000000,0.000000,1.134222,1.055444,1.602506,-0.831809,-0.364543,-0.112579,0.000032,-0.000906,-0.024185
2038.735508,0.000000,0.000000,15.089787,-0.280931,15.427033,0.035773,0.000000,0.000000,0.000000,0.000000,0.865935,1.479658,2.097610,0.157057,-0.363346,-0.130794,0.000089,-0.000913,-0.020435
2041.569721,0.000000,0.000000,15.095104,-0.276658,15.431306,0.032056,0.000000,0.000000,0.000000,0.000000,0.865935,1.479658,1.512101,0.396435,-0.360975,-0.149120,0.000150,-0.000921,-0.020435
2044.007038,0.000000,0.000000,15.043556,-0.272379,15.435584,0.026676,0.000000,0.000000,0.000000,0.000000,0.865935,1.479658,1.440353,0.352991,-0.357373,-0.167593,0.000213,-0.000926,-0.020435
2045.871359,0.000000,0.000000,14.870459,-0.268096,15.439867,0.018638,0.000000,0.000000,0.000000,0.000000,0.865935,1.479658,1.358068,0.305663,-0.352554,-0.186179,0.000272,-0.000933,-0.020435
2046.867065,0.000000,0.000000,14.962755,-0.263810,15.444154,0.007201,0.000000,0.000000,0.000000,0.000000,0.865935,1.479658,1.828781,-0.013180,-0.346538,-0.204950,0.000333,-0.000945,-0.020435
2046.575952,0.000000,0.000000,15.113452,-0.259523,15.448440,-0.008246,0.000000,0.000000,0.000000,0.000000,0.422995,1.796015,1.268936,0.228093,-0.339276,-0.223665,0.000394,-0.000925,-0.018043
2045.000561,0.000000,0.000000,14.951690,-0.255238,15.452725,-0.019403,0.000000,0.000000,0.000000,0.000000,0.422995,1.796015,1.190814,0.173834,-0.330726,-0.242062,0.000459,-0.000912,-0.018043
2042.561102,0.000000,0.000000,15.052881,-0.250958,15.457006,-0.027078,0.000000,0.000000,0.000000,0.000000,0.422995,1.796015,1.143812,0.129348,-0.320919,-0.260212,0.000520,-0.000901,-0.018043
2039.555737,0.000000,0.000000,15.031013,-0.246683,15.461280,-0.032036,0.000000,0.000000,0.000000,0.000000,0.422995,1.796015,1.087207,0.082164,-0.309916,-0.278164,0.000579,-0.000892,-0.018043
2036.148595,0.000000,0.000000,14.873669,-0.242415,15.465548,-0.034920,0.000000,0.000000,0.000000,0.000000,0.422995,1.796015,1.021758,0.032545,-0.297731,-0.295890,0.000638,-0.000879,-0.018043
2032.449935,0.000000,0.000000,14.958674,-0.238154,15.469809,-0.038024,0.000000,0.000000,0.000000,0.000000,-0.136658,1.956436,0.997598,-0.004329,-0.284404,-0.313096,0.000692,-0.000841,-0.020078
2028.529987,0.000000,0.000000,15.056267,-0.233902,15.474061,-0.040653,0.000000,0.000000,0.000000,0.000000,-0.136658,1.956436,0.977054,-0.039389,-0.270004,-0.329558,0.000745,-0.000805,-0.020078
2024.427343,0.000000,0.000000,15.005312,-0.229658,15.478305,-0.042073,0.000000,0.000000,0.000000,0.000000,-0.136658,1.956436,0.946196,-0.076762,-0.254559,-0.345321,0.000797,-0.000771,-0.020078
2020.188452,0.000000,0.000000,15.120849,-0.225423,15.482541,-0.044130,0.000000,0.000000,0.000000,0.000000,-0.136658,1.956436,0.924786,-0.110780,-0.238039,-0.360459,0.000854,-0.000743,-0.020078
2015.827659,0.000000,0.000000,15.000346,-0.221196,15.486767,-0.044603,0.000000,0.000000,0.000000,0.000000,-0.136658,1.956436,1.441575,0.854815,-0.220398,-0.375045,0.000910,-0.000714,-0.020078
2011.370593,0.000000,0.000000,14.881319,-0.216979,15.490984,-0.044859,0.000000,0.000000,0.000000,0.000000,-0.719199,1.937962,1.424967,0.812641,-0.201729,-0.388775,0.000955,-0.000659,-0.024095
2006.830354,0.000000,0.000000,14.930093,-0.212772,15.495192,-0.045981,0.000000,0.000000,0.000000,0.000000,-0.719199,1.937962,1.429473,0.787248,-0.182151,-0.401420,0.001001,-0.000606,-0.024095
2002.217989,0.000000,0.000000,14.983437,-0.208574,15.499390,-0.047033,0.000000,0.000000,0.000000,0.000000,-0.719199,1.937962,1.436223,0.763947,-0.161664,-0.413012,0.001046,-0.000554,-0.024095
1997.545371,0.000000,0.000000,15.041384,-0.204385,15.503578,-0.048034,0.000000,0.000000,0.000000,0.000000,-0.719199,1.937962,1.445163,0.742664,-0.140266,-0.423582,0.001092,-0.000504,-0.024095
1992.813530,0.000000,0.000000,15.103091,-0.200207,15.507756,-0.048994,0.000000,0.000000,0.000000,0.000000,-0.719199,1.937962,1.456154,0.723257,-0.117952,-0.433156,0.001138,-0.000455,-0.024095
1988.032189,0.000000,0.000000,14.990759,-0.196038,15.511925,-0.048760,0.000000,0.000000,0.000000,0.000000,-1.300779,1.738522,0.992881,0.974325,-0.094893,-0.441493,0.001167,-0.000379,-0.028719
1983.210582,0.000000,0.000000,14.876867,-0.191880,15.516083,-0.048460,0.000000,0.000000,0.000000,0.000000,-1.300779,1.738522,1.032328,0.952509,-0.071316,-0.448286,0.001191,-0.000301,-0.028719
1978.358279,0.000000,0.000000,14.945511,-0.187732,15.520232,-0.049305,0.000000,0.000000,0.000000,0.000000,-1.300779,1.738522,1.085424,0.951332,-0.047244,-0.453560,0.001215,-0.000229,-0.028719
1973.468540,0.000000,0.000000,15.017465,-0.183593,15.524370,-0.050143,0.000000,0.000000,0.000000,0.000000,-1.300779,1.738522,1.138752,0.952023,-0.022730,-0.457508,0.001238,-0.000165,-0.028719
1968.548205,0.000000,0.000000,15.093218,-0.179466,15.528498,-0.050984,0.000000,0.000000,0.000000,0.000000,-1.300779,1.738522,1.192393,0.954570,0.002263,-0.460169,0.001263,-0.000100,-0.028719
1963.593578,0.000000,0.000000,14.978173,-0.175348,15.532615,-0.050517,0.000000,0.000000,0.000000,0.000000,-1.807760,1.326097,0.306656,1.491223,0.027575,-0.461428,0.001267,-0.000023,-0.033667
1958.617504,0.000000,0.000000,14.860348,-0.171241,15.536722,-0.049997,0.000000,0.000000,0.000000,0.000000,-1.807760,1.326097,0.387662,1.480633,0.053000,-0.461116,0.001275,0.000056,-0.033667
1953.622076,0.000000,0.000000,14.940658,-0.167144,15.540819,-0.050791,0.000000,0.000000,0.000000,0.000000,-1.807760,1.326097,0.471993,1.499388,0.078619,-0.459225,0.001287,0.000135,-0.033667
1948.600615,0.000000,0.000000,15.126682,-0.163058,15.544905,-0.052302,0.000000,0.000000,0.000000,0.000000,-1.807760,1.326097,0.566909,1.536852,0.104406,-0.455753,0.001293,0.000212,-0.033667
1943.558083,0.000000,0.000000,14.902030,-0.158983,15.548981,-0.050991,0.000000,0.000000,0.000000,0.000000,-1.807760,1.326097,0.179097,1.784610,0.130345,-0.450797,0.001301,0.000283,-0.033667
1939.412505,2.691356,0.000000,12.103150,-0.154917,15.553046,-0.031880,-0.768170,0.247316,-0.705704,0.244963,-2.181933,0.761561,-0.141124,-0.469846,0.156343,-0.445223,0.001294,0.000266,-0.038834
1936.970475,5.010496,0.000000,9.390060,-0.150858,15.557105,-0.014318,-0.702270,0.286160,-0.705704,0.244963,-2.181933,0.761561,-0.369689,-0.328069,0.182019,-0.440139,0.001271,0.000243,-0.038834
1936.070677,7.017319,0.000000,6.761578,-0.146803,15.561161,0.001122,-0.637685,0.132592,-0.705704,0.244963,-2.181933,0.761561,-0.526677,-0.403460,0.207091,-0.435443,0.001234,0.000228,-0.038834
1936.494829,8.760693,0.000000,4.216401,-0.142747,15.565216,0.014039,-0.577664,0.173218,-0.705704,0.244963,-2.181933,0.761561,-0.628465,-0.284630,0.231317,-0.430998,0.001186,0.000216,-0.038834
1937.997268,10.280753,0.000000,1.753133,-0.138690,15.569273,0.024313,-0.887454,0.211251,-0.705704,0.244963,-2.181933,0.761561,-1.396069,-0.148337,0.254455,-0.426753,0.001127,0.000210,-0.038834
1940.325375,11.610671,0.000000,0.000000,-0.134629,15.573334,0.031839,-0.995184,0.077255,-0.835031,0.171772,-2.370557,0.493388,-1.893125,-0.379820,0.276166,-0.422663,0.001042,0.000200,-0.040132
1943.292728,12.778033,0.000000,0.000000,-0.130562,15.577401,0.038357,-0.748677,0.124177,-0.835031,0.171772,-2.370557,0.493388,-1.534891,-0.230243,0.296046,-0.418741,0.000944,0.000192,-0.040132
1946.857935,13.805886,0.000000,0.000000,-0.126488,15.581475,0.044644,-0.684517,0.339051,-0.835031,0.171772,-2.370557,0.493388,-1.543972,0.422141,0.313879,-0.414938,0.000837,0.000189,-0.040132
1950.989304,14.713570,0.000000,0.000000,-0.122406,15.585557,0.050568,-0.789785,0.211008,-0.835031,0.171772,-2.370557,0.493388,-2.037628,0.118215,0.329446,-0.411179,0.000717,0.000187,-0.040132
1955.540328,14.851408,0.000000,0.000000,-0.118315,15.589648,0.051397,-0.890380,0.251811,-0.835031,0.171772,-2.370557,0.493388,-2.437132,0.277693,0.342526,-0.407428,0.000589,0.000188,-0.040132
1960.089929,14.981483,0.000000,0.000000,-0.114214,15.593749,0.052077,-0.678530,0.279661,-0.613583,0.159299,-2.006129,0.525535,-1.816150,0.405556,0.353338,-0.403667,0.000493,0.000187,-0.036757
1964.634838,15.105095,0.000000,0.000000,-0.110104,15.597859,0.052720,-0.476442,0.305432,-0.613583,0.159299,-2.006129,0.525535,-1.183105,0.532940,0.362266,-0.399906,0.000399,0.000188,-0.036757
1969.156132,14.906139,0.000000,0.000000,-0.105984,15.601979,0.051176,-0.588661,0.330481,-0.613583,0.159299,-2.006129,0.525535,-1.587560,0.635693,0.369264,-0.396134,0.000301,0.000190,-0.036757
1973.663052,15.027377,0.000000,0.000000,-0.101855,15.606108,0.051784,-0.545898,0.204791,-0.613583,0.159299,-2.006129,0.525535,-1.493106,0.223014,0.374273,-0.392289,0.000200,0.000194,-0.036757
1978.155267,14.939592,0.000000,0.000000,-0.097717,15.610247,0.050977,-0.652759,0.083291,-0.613583,0.159299,-2.006129,0.525535,-1.917248,-0.209760,0.377246,-0.388403,0.000098,0.000196,-0.036757
1982.613465,14.956977,0.000000,0.000000,-0.093569,15.614395,0.050812,-0.334493,0.243108,-0.343912,0.131234,-1.275286,0.491975,-0.776433,0.411301,0.378638,-0.384521,0.000044,0.000194,-0.032299
1987.056327,15.071731,0.000000,0.000000,-0.089411,15.618552,0.051337,-0.454250,-0.029142,-0.343912,0.131234,-1.275286,0.491975,-1.275422,-0.619679,0.379001,-0.380669,-0.000008,0.000190,-0.032299
1991.478728,14.893280,0.000000,0.000000,-0.085245,15.622718,0.049828,-0.290336,-0.012112,-0.343912,0.131234,-1.275286,0.491975,-0.650274,-0.545873,0.378274,-0.376883,-0.000066,0.000189,-0.032299
1995.860493,15.007691,0.000000,0.000000,-0.081069,15.626894,0.050284,-0.269271,0.003976,-0.343912,0.131234,-1.275286,0.491975,-0.602059,-0.477775,0.376360,-0.373093,-0.000124,0.000191,-0.032299
2000.228416,15.024385,0.000000,0.000000,-0.076884,15.631079,0.050051,-0.249923,0.018542,-0.343912,0.131234,-1.275286,0.491975,-0.551231,-0.412537,0.373308,-0.369226,-0.000180,0.000196,-0.032299
2004.550400,14.951539,0.000000,0.000000,-0.072690,15.635273,0.049192,-0.237852,0.026018,-0.165156,0.107581,-0.687547,0.451355,-0.522605,-0.375478,0.369459,-0.365370,-0.000204,0.000191,-0.027884
2008.842215,15.061780,0.000000,0.000000,-0.068487,15.639476,0.049498,-0.226664,0.032792,-0.165156,0.107581,-0.687547,0.451355,-0.508563,-0.338981,0.365137,-0.361613,-0.000227,0.000187,-0.027884
2013.100148,14.903905,0.000000,0.000000,-0.064275,15.643688,0.048006,-0.216280,0.038934,-0.165156,0.107581,-0.687547,0.451355,-0.479315,-0.306578,0.360364,-0.357915,-0.000249,0.000185,-0.027884
2017.300404,15.015377,0.000000,0.000000,-0.060054,15.647909,0.048202,-0.206633,0.044510,-0.165156,0.107581,-0.687547,0.451355,-0.469365,-0.272902,0.355162,-0.354239,-0.000270,0.000184,-0.027884
2021.460368,15.038710,0.000000,0.000000,-0.055825,15.652139,0.047758,-0.196521,0.050714,-0.165156,0.107581,-0.687547,0.451355,-0.450603,-0.236127,0.349517,-0.350550,-0.000297,0.000186,-0.027884
2025.548597,14.896382,0.000000,0.000000,-0.051586,15.656377,0.046199,-0.190667,0.174567,-0.073426,0.091046,-0.342183,0.421504,-0.449128,0.343710,0.343539,-0.346816,-0.000301,0.000187,-0.023573
2029.566563,14.927869,0.000000,0.000000,-0.047340,15.660624,0.045629,-0.185177,0.174677,-0.073426,0.091046,-0.342183,0.421504,-0.450784,0.364919,0.337475,-0.343114,-0.000305,0.000184,-0.023573
2033.506017,14.880050,0.000000,0.000000,-0.043085,15.664879,0.044454,-0.180030,0.174684,-0.073426,0.091046,-0.342183,0.421504,-0.448527,0.381185,0.331330,-0.339465,-0.000309,0.000182,-0.023573
2037.356416,14.837483,0.000000,0.000000,-0.038821,15.669142,0.043167,-0.175203,0.174609,-0.073426,0.091046,-0.342183,0.421504,-0.447396,0.397123,0.325105,-0.335849,-0.000313,0.000181,-0.023573
2041.096794,15.040719,0.000000,0.000000,-0.034550,15.673413,0.043091,-0.054699,0.175406,-0.073426,0.091046,-0.342183,0.421504,0.121131,0.443458,0.318766,-0.332249,-0.000323,0.000181,-0.023573
2044.707354,15.087347,0.000000,0.000000,-0.030271,15.677692,0.041818,-0.053041,0.174133,-0.033533,0.077251,-0.176263,0.390543,0.114281,0.459025,0.312357,-0.328642,-0.000320,0.000182,-0.019523
2048.163867,15.062077,0.000000,0.000000,-0.025985,15.681978,0.039781,-0.051496,0.172929,-0.033533,0.077251,-0.176263,0.390543,0.108624,0.470329,0.306023,-0.325013,-0.000316,0.000183,-0.019523
2051.430902,15.045978,0.000000,0.000000,-0.021692,15.686271,0.037298,-0.050061,0.171815,-0.033533,0.077251,-0.176263,0.390543,0.102585,0.482149,0.299757,-0.321348,-0.000313,0.000185,-0.019523
2054.446511,15.042102,0.000000,0.000000,-0.017392,15.690571,0.034150,-0.048736,0.170820,-0.033533,0.077251,-0.176263,0.390543,0.096113,0.494719,0.293555,-0.317638,-0.000310,0.000188,-0.019523
2057.130511,15.053774,0.000000,0.000000,-0.013086,15.694877,0.029948,-0.047524,0.169987,-0.033533,0.077251,-0.176263,0.390543,0.089156,0.508258,0.287411,-0.313871,-0.000307,0.000191,-0.019523
2059.353237,15.086724,0.000000,0.000000,-0.008775,15.699188,0.023980,-0.046434,0.169383,-0.017436,0.064634,-0.104499,0.352625,0.081642,0.522957,0.281321,-0.310097,-0.000304,0.000187,-0.016145
2060.895323,14.927759,0.000000,0.000000,-0.004460,15.703503,0.014431,-0.045487,0.169118,-0.017436,0.064634,-0.104499,0.352625,0.077675,0.525120,0.275282,-0.306396,-0.000302,0.000183,-0.016145
2061.381274,14.968785,0.000000,0.000000,-0.000143,15.707820,0.000526,-0.044725,0.169388,-0.017436,0.064634,-0.104499,0.352625,0.070208,0.537548,0.269289,-0.302759,-0.000300,0.000180,-0.016145
2060.477674,14.998537,0.000000,0.000000,0.004173,15.712137,-0.013803,-0.044179,0.170368,-0.017436,0.064634,-0.104499,0.352625,0.067582,0.546463,0.263335,-0.299177,-0.000298,0.000178,-0.016145
2058.468821,15.080671,0.000000,0.000000,0.008487,15.716450,-0.023462,-0.043800,0.171919,-0.017436,0.064634,-0.104499,0.352625,0.064466,0.556465,0.257417,-0.295639,-0.000296,0.000176,-0.016145
2055.744761,15.046489,0.000000,0.000000,0.012795,15.720759,-0.029577,-0.043530,0.173854,-0.010077,0.057733,-0.064940,0.318352,0.063404,0.558487,0.251532,-0.292141,-0.000295,0.000174,-0.015702
2052.536436,14.958098,0.000000,0.000000,0.017097,15.725061,-0.033523,-0.043339,0.176068,-0.010077,0.057733,-0.064940,0.318352,0.063100,0.556913,0.245676,-0.288674,-0.000293,0.000173,-0.015702
2048.980961,14.960766,0.000000,0.000000,0.021392,15.729356,-0.036688,-0.043205,0.178501,-0.010077,0.057733,-0.064940,0.318352,0.061041,0.560964,0.239845,-0.285232,-0.000292,0.000172,-0.015702
2045.171619,15.053912,0.000000,0.000000,0.025680,15.733643,-0.039586,-0.043119,0.181117,-0.010077,0.057733,-0.064940,0.318352,0.057338,0.570644,0.234036,-0.281809,-0.000291,0.000171,-0.015702
2041.157397,15.000741,0.000000,0.000000,0.029959,15.737922,-0.041216,-0.043073,0.183893,-0.010077,0.057733,-0.064940,0.318352,0.055894,0.571228,0.228244,-0.278397,-0.000290,0.000170,-0.015702
2036.982000,14.953553,0.000000,0.000000,0.034229,15.742192,-0.042489,-0.043061,0.186818,-0.002387,0.058506,-0.018901,0.298714,0.054170,0.572199,0.222466,-0.274991,-0.000290,0.000170,-0.019040
2032.689038,15.074059,0.000000,0.000000,0.038491,15.746454,-0.044461,-0.043081,0.189881,-0.002387,0.058506,-0.018901,0.298714,0.049690,0.583596,0.216697,-0.271585,-0.000289,0.000170,-0.019040
2028.284569,15.038659,0.000000,0.000000,0.042743,15.750706,-0.045324,0.074684,0.192788,-0.002387,0.058506,-0.018901,0.298714,0.619741,0.594410,0.210935,-0.268172,-0.000287,0.000171,-0.019040
2023.780652,15.088701,0.000000,0.000000,0.046986,15.754949,-0.046544,0.075149,0.194955,-0.002387,0.058506,-0.018901,0.298714,0.610571,0.595030,0.205272,-0.264745,-0.000280,0.000172,-0.019040
2019.197924,15.059307,0.000000,0.000000,0.051220,15.759183,-0.047149,0.075661,0.197247,-0.002387,0.058506,-0.018901,0.298714,0.599834,0.590898,0.199749,-0.261304,-0.000273,0.000172,-0.019040
